"","County","Lake","Date","Month","Day","Year","Station","TP","TN","CHL","SECCHI_ft","SECCHI_2","Color","Cond_uS","Cond_mS","Lake_County"
"1738","Alachua","Elizabeth","06/24/2016",6,24,2016,1,18,920,5,NA,"Bottom (4.0)",NA,NA,NA,"Elizabeth Alachua"
"1739","Alachua","Elizabeth","06/24/2016",6,24,2016,2,17,890,5,4,NA,NA,NA,NA,"Elizabeth Alachua"
"1740","Alachua","Elizabeth","06/24/2016",6,24,2016,3,18,870,4,4.3,NA,NA,NA,NA,"Elizabeth Alachua"
"1741","Alachua","Elizabeth","07/24/2016",7,24,2016,1,21,870,8,NA,"Bottom (3.5)",36,60,NA,"Elizabeth Alachua"
"1742","Alachua","Elizabeth","07/24/2016",7,24,2016,2,24,980,11,3.3,NA,NA,NA,NA,"Elizabeth Alachua"
"1743","Alachua","Elizabeth","07/24/2016",7,24,2016,3,19,950,8,3.3,NA,NA,NA,NA,"Elizabeth Alachua"
"1744","Alachua","Elizabeth","08/29/2016",8,29,2016,1,21,870,8,NA,"Bottom (3.5)",NA,NA,NA,"Elizabeth Alachua"
"1745","Alachua","Elizabeth","08/29/2016",8,29,2016,2,18,790,7,4,NA,NA,NA,NA,"Elizabeth Alachua"
"1746","Alachua","Elizabeth","08/29/2016",8,29,2016,3,18,790,7,4,NA,NA,NA,NA,"Elizabeth Alachua"
"1747","Alachua","Elizabeth","09/26/2016",9,26,2016,1,16,690,8,NA,"Bottom (3.5)",NA,NA,NA,"Elizabeth Alachua"
"1748","Alachua","Elizabeth","09/26/2016",9,26,2016,2,14,650,7,4,NA,NA,NA,NA,"Elizabeth Alachua"
"1749","Alachua","Elizabeth","09/26/2016",9,26,2016,3,17,690,6,4,NA,NA,NA,NA,"Elizabeth Alachua"
"1750","Alachua","Elizabeth","10/25/2016",10,25,2016,1,14,630,4,NA,"Bottom (4.0)",23,57,NA,"Elizabeth Alachua"
"1751","Alachua","Elizabeth","10/25/2016",10,25,2016,2,16,690,4,NA,"Bottom (4.5)",NA,NA,NA,"Elizabeth Alachua"
"1752","Alachua","Elizabeth","10/25/2016",10,25,2016,3,17,650,5,NA,"Bottom (4.5)",NA,NA,NA,"Elizabeth Alachua"
"1753","Alachua","Elizabeth","11/28/2016",11,28,2016,1,15,650,3,NA,"Bottom (3.3)",NA,NA,NA,"Elizabeth Alachua"
"1754","Alachua","Elizabeth","11/28/2016",11,28,2016,2,19,680,4,4,NA,NA,NA,NA,"Elizabeth Alachua"
"1755","Alachua","Elizabeth","11/28/2016",11,28,2016,3,16,960,5,4,NA,NA,NA,NA,"Elizabeth Alachua"
"1756","Alachua","Elizabeth","01/02/2017",1,2,2017,1,12,850,4,NA,"Bottom (3.5)",17,63,NA,"Elizabeth Alachua"
"1757","Alachua","Elizabeth","01/02/2017",1,2,2017,2,13,830,4,3.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1758","Alachua","Elizabeth","01/02/2017",1,2,2017,3,13,890,4,3.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1759","Alachua","Elizabeth","01/31/2017",1,31,2017,1,14,710,2,NA,"Bottom (3.3)",18,63,NA,"Elizabeth Alachua"
"1760","Alachua","Elizabeth","01/31/2017",1,31,2017,2,18,890,3,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1761","Alachua","Elizabeth","01/31/2017",1,31,2017,3,17,1010,3,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1762","Alachua","Elizabeth","02/28/2017",2,28,2017,1,18,950,6,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1763","Alachua","Elizabeth","02/28/2017",2,28,2017,2,16,1180,5,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1764","Alachua","Elizabeth","02/28/2017",2,28,2017,3,18,1330,5,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1765","Alachua","Elizabeth","03/27/2017",3,27,2017,1,22,1030,7,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1766","Alachua","Elizabeth","03/27/2017",3,27,2017,2,20,1170,7,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1767","Alachua","Elizabeth","03/27/2017",3,27,2017,3,22,1060,7,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1768","Alachua","Elizabeth","04/28/2017",4,28,2017,1,27,1260,10,1.8,NA,29,75,NA,"Elizabeth Alachua"
"1769","Alachua","Elizabeth","04/28/2017",4,28,2017,2,27,1090,10,1.8,NA,NA,NA,NA,"Elizabeth Alachua"
"1770","Alachua","Elizabeth","04/28/2017",4,28,2017,3,25,1120,10,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1771","Alachua","Elizabeth","05/21/2017",5,21,2017,1,44,1400,19,1.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1772","Alachua","Elizabeth","05/21/2017",5,21,2017,2,48,1560,16,1.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1773","Alachua","Elizabeth","05/21/2017",5,21,2017,3,43,1630,16,1.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1774","Alachua","Elizabeth","07/02/2017",7,2,2017,1,19,1230,13,3.5,NA,99,64,NA,"Elizabeth Alachua"
"1775","Alachua","Elizabeth","07/02/2017",7,2,2017,2,23,1390,14,3.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1776","Alachua","Elizabeth","07/02/2017",7,2,2017,3,24,1300,13,3.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1777","Alachua","Elizabeth","07/27/2017",7,27,2017,1,26,2100,9,1.5,NA,361,52,NA,"Elizabeth Alachua"
"1778","Alachua","Elizabeth","07/27/2017",7,27,2017,2,23,2220,17,1.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1779","Alachua","Elizabeth","07/27/2017",7,27,2017,3,24,2200,11,1.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1780","Alachua","Elizabeth","08/31/2017",8,31,2017,1,20,1460,11,1,NA,NA,NA,NA,"Elizabeth Alachua"
"1781","Alachua","Elizabeth","08/31/2017",8,31,2017,2,22,1400,9,1,NA,NA,NA,NA,"Elizabeth Alachua"
"1782","Alachua","Elizabeth","08/31/2017",8,31,2017,3,23,1450,9,1,NA,NA,NA,NA,"Elizabeth Alachua"
"1783","Alachua","Elizabeth","09/28/2017",9,28,2017,1,22,1190,11,1,NA,NA,NA,NA,"Elizabeth Alachua"
"1784","Alachua","Elizabeth","09/28/2017",9,28,2017,2,25,1220,14,1,NA,NA,NA,NA,"Elizabeth Alachua"
"1785","Alachua","Elizabeth","09/28/2017",9,28,2017,3,25,1280,9,1,NA,NA,NA,NA,"Elizabeth Alachua"
"1786","Alachua","Elizabeth","10/30/2017",10,30,2017,1,22,1120,10,1.5,NA,268,30,NA,"Elizabeth Alachua"
"1787","Alachua","Elizabeth","10/30/2017",10,30,2017,2,26,1200,6,1.3,NA,NA,NA,NA,"Elizabeth Alachua"
"1788","Alachua","Elizabeth","10/30/2017",10,30,2017,3,21,1200,7,1,NA,NA,NA,NA,"Elizabeth Alachua"
"1789","Alachua","Elizabeth","11/28/2017",11,28,2017,1,26,1110,7,1.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1790","Alachua","Elizabeth","11/28/2017",11,28,2017,2,20,1070,5,1.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1791","Alachua","Elizabeth","11/28/2017",11,28,2017,3,21,1100,4,1.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1792","Alachua","Elizabeth","12/28/2017",12,28,2017,1,16,1200,2,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1793","Alachua","Elizabeth","12/28/2017",12,28,2017,2,13,1120,2,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1794","Alachua","Elizabeth","12/28/2017",12,28,2017,3,11,990,2,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1795","Alachua","Elizabeth","01/29/2018",1,29,2018,1,15,930,3,2.5,NA,149,40,NA,"Elizabeth Alachua"
"1796","Alachua","Elizabeth","01/29/2018",1,29,2018,2,14,960,3,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1797","Alachua","Elizabeth","01/29/2018",1,29,2018,3,16,960,2,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1798","Alachua","Elizabeth","02/28/2018",2,28,2018,1,15,920,5,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1799","Alachua","Elizabeth","02/28/2018",2,28,2018,2,20,940,3,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1800","Alachua","Elizabeth","02/28/2018",2,28,2018,3,17,900,4,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1801","Alachua","Elizabeth","03/29/2018",3,29,2018,1,22,920,3,4.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1802","Alachua","Elizabeth","03/29/2018",3,29,2018,2,15,890,3,4.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1803","Alachua","Elizabeth","03/29/2018",3,29,2018,3,13,900,4,4.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1804","Alachua","Elizabeth","04/27/2018",4,27,2018,1,19,800,4,2.3,NA,212,42,NA,"Elizabeth Alachua"
"1805","Alachua","Elizabeth","04/27/2018",4,27,2018,2,16,830,2,2.3,NA,NA,NA,NA,"Elizabeth Alachua"
"1806","Alachua","Elizabeth","04/27/2018",4,27,2018,3,15,940,3,2.3,NA,NA,NA,NA,"Elizabeth Alachua"
"1807","Alachua","Elizabeth","05/31/2018",5,31,2018,1,16,900,8,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1808","Alachua","Elizabeth","05/31/2018",5,31,2018,2,19,880,6,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1809","Alachua","Elizabeth","05/31/2018",5,31,2018,3,14,850,7,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1810","Alachua","Elizabeth","06/28/2018",6,28,2018,1,25,1740,10,1.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1811","Alachua","Elizabeth","06/28/2018",6,28,2018,2,22,1700,13,1.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1812","Alachua","Elizabeth","06/28/2018",6,28,2018,3,17,1690,13,1.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1813","Alachua","Elizabeth","07/31/2018",7,31,2018,1,19,1780,8,1.5,NA,299,36,NA,"Elizabeth Alachua"
"1814","Alachua","Elizabeth","07/31/2018",7,31,2018,2,19,1740,6,1.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1815","Alachua","Elizabeth","07/31/2018",7,31,2018,3,21,1700,11,1.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1816","Alachua","Elizabeth","08/29/2018",8,29,2018,1,24,1470,6,1.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1817","Alachua","Elizabeth","08/29/2018",8,29,2018,2,22,1700,14,1.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1818","Alachua","Elizabeth","08/29/2018",8,29,2018,3,19,1440,12,1.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1819","Alachua","Elizabeth","09/29/2018",9,29,2018,1,25,1020,13,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1820","Alachua","Elizabeth","09/29/2018",9,29,2018,2,23,1010,11,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1821","Alachua","Elizabeth","09/29/2018",9,29,2018,3,33,1130,59,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1822","Alachua","Elizabeth","10/29/2018",10,29,2018,1,21,960,8,2,NA,159,39,NA,"Elizabeth Alachua"
"1823","Alachua","Elizabeth","10/29/2018",10,29,2018,2,18,930,8,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1824","Alachua","Elizabeth","10/29/2018",10,29,2018,3,18,950,7,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1825","Alachua","Elizabeth","11/29/2018",11,29,2018,1,51,760,5,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1826","Alachua","Elizabeth","11/29/2018",11,29,2018,2,16,750,6,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1827","Alachua","Elizabeth","11/29/2018",11,29,2018,3,15,750,6,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1828","Alachua","Elizabeth","12/30/2018",12,30,2018,1,13,750,5,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1829","Alachua","Elizabeth","12/30/2018",12,30,2018,2,14,780,5,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1830","Alachua","Elizabeth","12/30/2018",12,30,2018,3,13,750,4,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1831","Alachua","Elizabeth","01/28/2019",1,28,2019,1,13,870,3,2,NA,188,45,NA,"Elizabeth Alachua"
"1832","Alachua","Elizabeth","01/28/2019",1,28,2019,2,13,760,3,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1833","Alachua","Elizabeth","01/28/2019",1,28,2019,3,14,780,2,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1834","Alachua","Elizabeth","02/27/2019",2,27,2019,1,15,870,4,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1835","Alachua","Elizabeth","02/27/2019",2,27,2019,2,17,850,4,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1836","Alachua","Elizabeth","02/27/2019",2,27,2019,3,14,840,4,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1837","Alachua","Elizabeth","03/29/2019",3,29,2019,1,17,890,7,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1838","Alachua","Elizabeth","03/29/2019",3,29,2019,2,17,840,6,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1839","Alachua","Elizabeth","03/29/2019",3,29,2019,3,17,850,7,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1840","Alachua","Elizabeth","04/29/2019",4,29,2019,1,15,760,3,3.3,NA,122,50,NA,"Elizabeth Alachua"
"1841","Alachua","Elizabeth","04/29/2019",4,29,2019,2,15,780,4,3.3,NA,NA,NA,NA,"Elizabeth Alachua"
"1842","Alachua","Elizabeth","04/29/2019",4,29,2019,3,40,730,4,3.3,NA,NA,NA,NA,"Elizabeth Alachua"
"1843","Alachua","Elizabeth","06/04/2019",6,4,2019,1,17,750,5,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1844","Alachua","Elizabeth","06/04/2019",6,4,2019,2,18,780,7,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1845","Alachua","Elizabeth","06/04/2019",6,4,2019,3,15,830,7,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1846","Alachua","Elizabeth","06/29/2019",6,29,2019,1,18,710,5,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1847","Alachua","Elizabeth","06/29/2019",6,29,2019,2,19,730,9,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1848","Alachua","Elizabeth","06/29/2019",6,29,2019,3,33,600,6,3.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1849","Alachua","Elizabeth","07/31/2019",7,31,2019,1,14,610,8,3.5,NA,53,39,NA,"Elizabeth Alachua"
"1850","Alachua","Elizabeth","07/31/2019",7,31,2019,2,13,580,7,3.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1851","Alachua","Elizabeth","07/31/2019",7,31,2019,3,15,690,8,3.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1852","Alachua","Elizabeth","08/28/2019",8,28,2019,1,15,750,8,3.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1853","Alachua","Elizabeth","08/28/2019",8,28,2019,2,15,750,7,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1854","Alachua","Elizabeth","08/28/2019",8,28,2019,3,16,750,6,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1855","Alachua","Elizabeth","09/30/2019",9,30,2019,1,12,720,7,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1856","Alachua","Elizabeth","09/30/2019",9,30,2019,2,15,730,7,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1857","Alachua","Elizabeth","09/30/2019",9,30,2019,3,15,740,7,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1858","Alachua","Elizabeth","10/31/2019",10,31,2019,1,15,680,8,3.5,NA,62,47,NA,"Elizabeth Alachua"
"1859","Alachua","Elizabeth","10/31/2019",10,31,2019,2,16,690,10,3.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1860","Alachua","Elizabeth","10/31/2019",10,31,2019,3,14,670,8,3.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1861","Alachua","Elizabeth","12/05/2019",12,5,2019,1,9,640,4,NA,"Bottom (3.5)",NA,NA,NA,"Elizabeth Alachua"
"1862","Alachua","Elizabeth","12/05/2019",12,5,2019,2,11,640,3,4,NA,NA,NA,NA,"Elizabeth Alachua"
"1863","Alachua","Elizabeth","12/05/2019",12,5,2019,3,11,640,4,4,NA,NA,NA,NA,"Elizabeth Alachua"
"1864","Alachua","Elizabeth","12/31/2019",12,31,2019,1,14,690,3,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1865","Alachua","Elizabeth","12/31/2019",12,31,2019,2,12,600,3,NA,"Bottom (4.0)",NA,NA,NA,"Elizabeth Alachua"
"1866","Alachua","Elizabeth","12/31/2019",12,31,2019,3,11,680,3,4,NA,NA,NA,NA,"Elizabeth Alachua"
"1867","Alachua","Elizabeth","01/27/2020",1,27,2020,1,10,640,2,NA,"Bottom (4.3)",44,50,NA,"Elizabeth Alachua"
"1868","Alachua","Elizabeth","01/27/2020",1,27,2020,2,9,670,2,4.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1869","Alachua","Elizabeth","01/27/2020",1,27,2020,3,13,680,4,4.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1870","Alachua","Elizabeth","02/28/2020",2,28,2020,1,37,440,3,NA,"Bottom (4.0)",NA,NA,NA,"Elizabeth Alachua"
"1871","Alachua","Elizabeth","02/28/2020",2,28,2020,2,22,490,5,4,NA,NA,NA,NA,"Elizabeth Alachua"
"1872","Alachua","Elizabeth","02/28/2020",2,28,2020,3,18,470,4,3.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1873","Alachua","Elizabeth","03/27/2020",3,27,2020,1,14,700,5,3.3,NA,NA,NA,NA,"Elizabeth Alachua"
"1874","Alachua","Elizabeth","03/27/2020",3,27,2020,2,16,660,6,3.3,NA,NA,NA,NA,"Elizabeth Alachua"
"1875","Alachua","Elizabeth","03/27/2020",3,27,2020,3,19,730,6,3.3,NA,NA,NA,NA,"Elizabeth Alachua"
"1876","Alachua","Elizabeth","04/28/2020",4,28,2020,1,25,690,7,2.5,NA,36,47,NA,"Elizabeth Alachua"
"1877","Alachua","Elizabeth","04/28/2020",4,28,2020,2,31,830,10,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1878","Alachua","Elizabeth","04/28/2020",4,28,2020,3,33,760,12,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1879","Alachua","Elizabeth","05/29/2020",5,29,2020,1,23,780,14,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1880","Alachua","Elizabeth","05/29/2020",5,29,2020,2,36,910,24,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1881","Alachua","Elizabeth","05/29/2020",5,29,2020,3,27,850,16,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1882","Alachua","Elizabeth","06/27/2020",6,27,2020,1,20,740,14,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1883","Alachua","Elizabeth","06/27/2020",6,27,2020,2,18,710,9,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1884","Alachua","Elizabeth","06/27/2020",6,27,2020,3,21,740,9,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1885","Alachua","Elizabeth","07/27/2020",7,27,2020,1,21,550,14,3,NA,30,57,NA,"Elizabeth Alachua"
"1886","Alachua","Elizabeth","07/27/2020",7,27,2020,2,25,540,10,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1887","Alachua","Elizabeth","07/27/2020",7,27,2020,3,21,540,9,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1888","Alachua","Elizabeth","08/30/2020",8,30,2020,1,4,610,8,NA,"Bottom (4.3)",NA,NA,NA,"Elizabeth Alachua"
"1889","Alachua","Elizabeth","08/30/2020",8,30,2020,2,14,680,7,4.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1890","Alachua","Elizabeth","08/30/2020",8,30,2020,3,13,630,7,4,NA,NA,NA,NA,"Elizabeth Alachua"
"1891","Alachua","Elizabeth","09/30/2020",9,30,2020,1,10,740,7,3.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1892","Alachua","Elizabeth","09/30/2020",9,30,2020,2,14,700,9,3.3,NA,NA,NA,NA,"Elizabeth Alachua"
"1893","Alachua","Elizabeth","09/30/2020",9,30,2020,3,12,640,7,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1894","Alachua","Elizabeth","10/27/2020",10,27,2020,1,17,730,5,3,NA,60,60,NA,"Elizabeth Alachua"
"1895","Alachua","Elizabeth","10/27/2020",10,27,2020,2,17,740,6,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1896","Alachua","Elizabeth","10/27/2020",10,27,2020,3,16,610,7,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1897","Alachua","Elizabeth","11/29/2020",11,29,2020,1,13,630,4,4,NA,NA,NA,NA,"Elizabeth Alachua"
"1898","Alachua","Elizabeth","11/29/2020",11,29,2020,2,13,640,4,4,NA,NA,NA,NA,"Elizabeth Alachua"
"1899","Alachua","Elizabeth","11/29/2020",11,29,2020,3,14,620,5,4,NA,NA,NA,NA,"Elizabeth Alachua"
"1900","Alachua","Elizabeth","12/31/2020",12,31,2020,1,18,700,3,NA,"Bottom (4.3)",NA,NA,NA,"Elizabeth Alachua"
"1901","Alachua","Elizabeth","12/31/2020",12,31,2020,2,9,570,2,NA,"Bottom (5.0)",NA,NA,NA,"Elizabeth Alachua"
"1902","Alachua","Elizabeth","12/31/2020",12,31,2020,3,11,600,3,5.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1903","Alachua","Elizabeth","01/30/2021",1,30,2021,1,12,620,2,NA,"Bottom (4.0)",35,62,NA,"Elizabeth Alachua"
"1904","Alachua","Elizabeth","01/30/2021",1,30,2021,2,12,610,2,NA,"Bottom (5.0)",NA,NA,NA,"Elizabeth Alachua"
"1905","Alachua","Elizabeth","01/30/2021",1,30,2021,3,12,630,2,5.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1906","Alachua","Elizabeth","02/27/2021",2,27,2021,1,10,630,3,NA,"Bottom (4.5)",NA,NA,NA,"Elizabeth Alachua"
"1907","Alachua","Elizabeth","02/27/2021",2,27,2021,2,10,590,3,4,NA,NA,NA,NA,"Elizabeth Alachua"
"1908","Alachua","Elizabeth","02/27/2021",2,27,2021,3,10,610,3,4.3,NA,NA,NA,NA,"Elizabeth Alachua"
"1909","Alachua","Elizabeth","03/29/2021",3,29,2021,1,18,750,5,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1910","Alachua","Elizabeth","03/29/2021",3,29,2021,2,18,760,7,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1911","Alachua","Elizabeth","03/29/2021",3,29,2021,3,16,690,6,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1912","Alachua","Elizabeth","04/30/2021",4,30,2021,1,15,800,5,3,NA,65,61,NA,"Elizabeth Alachua"
"1913","Alachua","Elizabeth","04/30/2021",4,30,2021,2,21,770,20,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1914","Alachua","Elizabeth","04/30/2021",4,30,2021,3,17,760,7,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1915","Alachua","Elizabeth","05/29/2021",5,29,2021,1,17,820,5,2.8,NA,NA,NA,NA,"Elizabeth Alachua"
"1916","Alachua","Elizabeth","05/29/2021",5,29,2021,2,27,900,10,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1917","Alachua","Elizabeth","05/29/2021",5,29,2021,3,24,830,9,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1918","Alachua","Elizabeth","06/26/2021",6,26,2021,1,20,730,13,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1919","Alachua","Elizabeth","06/26/2021",6,26,2021,2,24,750,12,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1920","Alachua","Elizabeth","06/26/2021",6,26,2021,3,22,750,11,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1921","Alachua","Elizabeth","07/31/2021",7,31,2021,1,16,1110,13,2,NA,254,49,NA,"Elizabeth Alachua"
"1922","Alachua","Elizabeth","07/31/2021",7,31,2021,2,15,1100,5,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1923","Alachua","Elizabeth","07/31/2021",7,31,2021,3,14,1090,5,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1924","Alachua","Elizabeth","08/30/2021",8,30,2021,1,14,1110,7,1.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1925","Alachua","Elizabeth","08/30/2021",8,30,2021,2,17,1120,7,1.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1926","Alachua","Elizabeth","08/30/2021",8,30,2021,3,18,1100,6,1.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1927","Alachua","Elizabeth","09/27/2021",9,27,2021,1,14,1010,6,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1928","Alachua","Elizabeth","09/27/2021",9,27,2021,2,14,990,6,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1929","Alachua","Elizabeth","09/27/2021",9,27,2021,3,14,970,8,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1930","Alachua","Elizabeth","10/29/2021",10,29,2021,1,17,830,8,2.5,NA,129,51,NA,"Elizabeth Alachua"
"1931","Alachua","Elizabeth","10/29/2021",10,29,2021,2,17,800,7,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1932","Alachua","Elizabeth","10/29/2021",10,29,2021,3,20,870,8,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1933","Alachua","Elizabeth","11/30/2021",11,30,2021,1,12,760,5,2.8,NA,NA,NA,NA,"Elizabeth Alachua"
"1934","Alachua","Elizabeth","11/30/2021",11,30,2021,2,8,770,5,2.8,NA,NA,NA,NA,"Elizabeth Alachua"
"1935","Alachua","Elizabeth","11/30/2021",11,30,2021,3,9,740,5,2.8,NA,NA,NA,NA,"Elizabeth Alachua"
"1936","Alachua","Elizabeth","01/04/2022",1,4,2022,1,12,800,5,4,NA,78,53,NA,"Elizabeth Alachua"
"1937","Alachua","Elizabeth","01/04/2022",1,4,2022,2,10,740,4,4,NA,NA,NA,NA,"Elizabeth Alachua"
"1938","Alachua","Elizabeth","01/04/2022",1,4,2022,3,14,740,5,4,NA,NA,NA,NA,"Elizabeth Alachua"
"1939","Alachua","Elizabeth","01/28/2022",1,28,2022,1,12,660,3,NA,"Bottom (4.0)",73,46,NA,"Elizabeth Alachua"
"1940","Alachua","Elizabeth","01/28/2022",1,28,2022,2,11,710,3,NA,"Bottom (5.0)",NA,NA,NA,"Elizabeth Alachua"
"1941","Alachua","Elizabeth","01/28/2022",1,28,2022,3,12,710,3,5,NA,NA,NA,NA,"Elizabeth Alachua"
"1942","Alachua","Elizabeth","02/27/2022",2,27,2022,1,12,730,3,NA,"Bottom (4.0)",NA,NA,NA,"Elizabeth Alachua"
"1943","Alachua","Elizabeth","02/27/2022",2,27,2022,2,10,720,3,NA,"Bottom (5.0)",NA,NA,NA,"Elizabeth Alachua"
"1944","Alachua","Elizabeth","02/27/2022",2,27,2022,3,12,750,3,5,NA,NA,NA,NA,"Elizabeth Alachua"
"1945","Alachua","Elizabeth","03/28/2022",3,28,2022,1,17,870,2,2,NA,NA,NA,NA,"Elizabeth Alachua"
