"","Study","County","Lake","Waterbody Name","Station","STATIONID","STATION_ID","Monitoring Location Name (35 or less)","Water Management District","GNIS_ID","water type","WIN Secondary Type","GPS Source","Lat deg","Lat min","Lat sec","Long deg","Long min","Long sec","Formula Latitude","Formula Longitude","Latitude","Longitude","Region Number","Region Name","Geologic formation","Geologic formation description","Physiographic region","Physiographic region descriptio","SA (acres)","SA (hectare)","SA Citation","TP Zone","TP 75th","TP 80th","TP 85th","TP 90th","TN Zone","TN 75th","TN 80th","TN 85th","TN 90th","Nutrient Watershed Region","Esturary","Esturary Segment","Narrative Nutrient Criteria Waters","Coastal Nutrient Region","Coastal Nutrient Segment","Site Specific Interpretations of the NNC","Lake_County"
"4053","LW","Polk","Conine",NA,"1","Pol-Conine-1","POL-CONINE-1","Polk-Conine-1","Southwest Florida",280711,"Lake","Lake","Google Earth","28","3","49.19","81","43","30.63","28.06366388888889","-81.725174999999993",28.0636638888889,-81.725175,"75-31","Winter Haven/Lake Henry Ridges","Mh4","The geology is dominated by deeply weathered clayey sand and granular sand of the Hawthorne Formation","CL 4n","The lake lies in the Winter Haven Karst division of the Central Lake District","236","96","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Conine Polk"
"4054","LW","Polk","Conine",NA,"2","Pol-Conine-2","POL-CONINE-2","Polk-Conine-2","Southwest Florida",280711,"Lake","Lake","Google Earth","28","3","37.909999999999997","81","43","30.44","28.060530555555555","-81.725122222222225",28.0605305555556,-81.7251222222222,"75-31","Winter Haven/Lake Henry Ridges","Mh4","The geology is dominated by deeply weathered clayey sand and granular sand of the Hawthorne Formation","CL 4n","The lake lies in the Winter Haven Karst division of the Central Lake District","236","96","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Conine Polk"
"4055","LW","Polk","Conine",NA,"3","Pol-Conine-3","POL-CONINE-3","Polk-Conine-3","Southwest Florida",280711,"Lake","Lake","Google Earth","28","3","25.88","81","43","29.88","28.057188888888888","-81.72496666666666",28.0571888888889,-81.7249666666667,"75-31","Winter Haven/Lake Henry Ridges","Mh4","The geology is dominated by deeply weathered clayey sand and granular sand of the Hawthorne Formation","CL 4n","The lake lies in the Winter Haven Karst division of the Central Lake District","236","96","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Conine Polk"
"4056","LW","Polk","Crago",NA,"1","Pol-Crago-1","POL-CRAGO-1","Polk-Crago-1","Southwest Florida",280984,"Lake","Lake","Street Atlas","28","5","30.54","81","56","50.28","28.091816666666666","-81.947299999999998",28.0918166666667,-81.9473,"75-36","Southwestern Flatlands","Pbv","The geology is dominated by phosphatic sand, clayey fine sand, and clay of the Bone Valley Formation","CL 4o","The lake lies in the Bartow Embayment division of the Central Lake District",".",".",NA,"TP5",132,156,213,252,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Crago Polk"
"4057","LW","Polk","Crago",NA,"2","Pol-Crago-2","POL-CRAGO-2","Polk-Crago-2","Southwest Florida",280984,"Lake","Lake","Street Atlas","28","5","39","81","56","51.4","28.094166666666666","-81.947611111111115",28.0941666666667,-81.9476111111111,"75-36","Southwestern Flatlands","Pbv","The geology is dominated by phosphatic sand, clayey fine sand, and clay of the Bone Valley Formation","CL 4o","The lake lies in the Bartow Embayment division of the Central Lake District",".",".",NA,"TP5",132,156,213,252,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Crago Polk"
"4058","LW","Polk","Crago",NA,"3","Pol-Crago-3","POL-CRAGO-3","Polk-Crago-3","Southwest Florida",280984,"Lake","Lake","Street Atlas","28","5","50.94","81","56","55.44","28.097483333333333","-81.948733333333337",28.0974833333333,-81.9487333333333,"75-36","Southwestern Flatlands","Pbv","The geology is dominated by phosphatic sand, clayey fine sand, and clay of the Bone Valley Formation","CL 4o","The lake lies in the Bartow Embayment division of the Central Lake District",".",".",NA,"TP5",132,156,213,252,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Crago Polk"
"4059","LW","Polk","Crescent",NA,"1","Pol-Crescent-1","POL-CRESCENT-1","Polk-Crescent-1","Southwest Florida",304717,"Lake","Lake","Garmin GPS","27","56","45.05","81","57","18.72","27.945847222222223","-81.955200000000005",27.9458472222222,-81.9552,"75-30","Lakeland/Bone Valley Upland","Pbv","The geology is dominated by phosphatic sand, clayey fine sand, and clay of the Bone Valley Formation","SF 3c","The lake lies in the Bone Valley Uplands division of the Southwestern Flatwoods District",".",".",NA,"TP6",248,281,328,355,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Crescent Polk"
"4060","LW","Polk","Crescent",NA,"2","Pol-Crescent-2","POL-CRESCENT-2","Polk-Crescent-2","Southwest Florida",304717,"Lake","Lake","Garmin GPS","27","56","38.700000000000003","81","57","16.239999999999998","27.944083333333332","-81.954511111111117",27.9440833333333,-81.9545111111111,"75-30","Lakeland/Bone Valley Upland","Pbv","The geology is dominated by phosphatic sand, clayey fine sand, and clay of the Bone Valley Formation","SF 3c","The lake lies in the Bone Valley Uplands division of the Southwestern Flatwoods District",".",".",NA,"TP6",248,281,328,355,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Crescent Polk"
"4061","LW","Polk","Crescent",NA,"3","Pol-Crescent-3","POL-CRESCENT-3","Polk-Crescent-3","Southwest Florida",304717,"Lake","Lake","Garmin GPS","27","56","35.31","81","57","20.5","27.943141666666666","-81.955694444444447",27.9431416666667,-81.9556944444444,"75-30","Lakeland/Bone Valley Upland","Pbv","The geology is dominated by phosphatic sand, clayey fine sand, and clay of the Bone Valley Formation","SF 3c","The lake lies in the Bone Valley Uplands division of the Southwestern Flatwoods District",".",".",NA,"TP6",248,281,328,355,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Crescent Polk"
"4062","LW","Polk","Crooked",NA,"1","Pol-Crooked-1","POL-CROOKED-1","Polk-Crooked-1","Southwest Florida",293976,"Lake","Lake","Garmin GPS","27","48","30.78","81","33","14.58","27.80855","-81.554050000000004",27.80855,-81.55405,"75-32","Northern Lake Wales Ridge","PQr","The geology is dominated by deeply weathered beach and dune sand with some clay lenses of the preglacial Pleistocene","CL 4q4","The lake lies in the Iron Mountains subdivision of the Lake Wales Ridge division of the Central Lake District","5538","2241","(Shafer et al. 1986)","TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Crooked Polk"
"4063","LW","Polk","Crooked",NA,"2","Pol-Crooked-2","POL-CROOKED-2","Polk-Crooked-2","Southwest Florida",293976,"Lake","Lake","Garmin GPS","27","50","18.48","81","33","22.38","27.838466666666665","-81.556216666666671",27.8384666666667,-81.5562166666667,"75-32","Northern Lake Wales Ridge","PQr","The geology is dominated by deeply weathered beach and dune sand with some clay lenses of the preglacial Pleistocene","CL 4q4","The lake lies in the Iron Mountains subdivision of the Lake Wales Ridge division of the Central Lake District","5538","2241","(Shafer et al. 1986)","TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Crooked Polk"
"4064","LW","Polk","Crooked",NA,"3","Pol-Crooked-3","POL-CROOKED-3","Polk-Crooked-3","Southwest Florida",293976,"Lake","Lake","Garmin GPS","27","49","54.6","81","34","11.58","27.831833333333332","-81.569883333333337",27.8318333333333,-81.5698833333333,"75-32","Northern Lake Wales Ridge","PQr","The geology is dominated by deeply weathered beach and dune sand with some clay lenses of the preglacial Pleistocene","CL 4q4","The lake lies in the Iron Mountains subdivision of the Lake Wales Ridge division of the Central Lake District","5538","2241","(Shafer et al. 1986)","TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Crooked Polk"
"4065","LW","Polk","Crooked",NA,"4","Pol-Crooked-4","POL-CROOKED-4","Polk-Crooked-4","Southwest Florida",293976,"Lake","Lake","Garmin GPS","27","49","10.8","81","35","12.54","27.819666666666667","-81.586816666666664",27.8196666666667,-81.5868166666667,"75-32","Northern Lake Wales Ridge","PQr","The geology is dominated by deeply weathered beach and dune sand with some clay lenses of the preglacial Pleistocene","CL 4q4","The lake lies in the Iron Mountains subdivision of the Lake Wales Ridge division of the Central Lake District","5538","2241","(Shafer et al. 1986)","TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Crooked Polk"
"4066","LW","Polk","Crooked",NA,"5","Pol-Crooked-5","POL-CROOKED-5","Polk-Crooked-5","Southwest Florida",293976,"Lake","Lake","Garmin GPS","27","47","11.46","81","34","39.299999999999997","27.786516666666667","-81.577583333333337",27.7865166666667,-81.5775833333333,"75-32","Northern Lake Wales Ridge","PQr","The geology is dominated by deeply weathered beach and dune sand with some clay lenses of the preglacial Pleistocene","CL 4q4","The lake lies in the Iron Mountains subdivision of the Lake Wales Ridge division of the Central Lake District","5538","2241","(Shafer et al. 1986)","TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Crooked Polk"
"4067","LW","Polk","Crooked Bok",NA,"1","Pol-CrookedBk-1","POL-CROOKEDBK-1","Polk-Crooked-Bok-1","Southwest Florida",293976,"Lake","Lake","Street Atlas","27","49","22.78","81","35","5.65","27.822994444444443","-81.584902777777785",27.8229944444444,-81.5849027777778,"75-32","Northern Lake Wales Ridge","PQr","The geology is dominated by deeply weathered beach and dune sand with some clay lenses of the preglacial Pleistocene","CL 4q4","The lake lies in the Iron Mountains subdivision of the Lake Wales Ridge division of the Central Lake District",".",NA,NA,"TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Crooked Bok Polk"
"4068","LW","Polk","Crooked Bok",NA,"2","Pol-CrookedBk-2","POL-CROOKEDBK-2","Polk-Crooked-Bok-2","Southwest Florida",293976,"Lake","Lake","Street Atlas","27","49","9.14","81","34","51.35","27.819205555555556","-81.580930555555554",27.8192055555556,-81.5809305555556,"75-32","Northern Lake Wales Ridge","PQr","The geology is dominated by deeply weathered beach and dune sand with some clay lenses of the preglacial Pleistocene","CL 4q4","The lake lies in the Iron Mountains subdivision of the Lake Wales Ridge division of the Central Lake District",".",NA,NA,"TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Crooked Bok Polk"
"4069","LW","Polk","Crooked Bok",NA,"3","Pol-CrookedBk-3","POL-CROOKEDBK-3","Polk-Crooked-Bok-3","Southwest Florida",293976,"Lake","Lake","Street Atlas","27","48","56.29","81","34","37.049999999999997","27.815636111111111","-81.576958333333337",27.8156361111111,-81.5769583333333,"75-32","Northern Lake Wales Ridge","PQr","The geology is dominated by deeply weathered beach and dune sand with some clay lenses of the preglacial Pleistocene","CL 4q4","The lake lies in the Iron Mountains subdivision of the Lake Wales Ridge division of the Central Lake District",".",NA,NA,"TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Crooked Bok Polk"
"4070","LW","Polk","Crooked-Babson Park",NA,"1","Pol-Crooked-B-1","POL-CROOKED-B-1","Polk-Crooked-Babson Park-1","Southwest Florida",293976,"Lake","Lake","Garmin GPS","27","49","20.64","81","32","46.08","27.822400000000002","-81.54613333333333",27.8224,-81.5461333333333,"75-32","Northern Lake Wales Ridge","PQr","The geology is dominated by deeply weathered beach and dune sand with some clay lenses of the preglacial Pleistocene","CL 4q4","The lake lies in the Iron Mountains subdivision of the Lake Wales Ridge division of the Central Lake District",".",".",NA,"TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Crooked-Babson Park Polk"
"4071","LW","Polk","Crooked-Seminole Rd. drain",NA,"1","Pol-Crooked-S-1","POL-CROOKED-S-1","Polk-Crooked-Seminole Rd. drain-1","Southwest Florida",293976,"Lake","Lake","Garmin GPS","27","49","59.76","81","32","36.1","27.833266666666667","-81.543361111111111",27.8332666666667,-81.5433611111111,"75-32","Northern Lake Wales Ridge","PQr","The geology is dominated by deeply weathered beach and dune sand with some clay lenses of the preglacial Pleistocene","CL 4q4","The lake lies in the Iron Mountains subdivision of the Lake Wales Ridge division of the Central Lake District",".",".",NA,"TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Crooked-Seminole Rd. drain Polk"
"4072","LW","Polk","Cypress",NA,"1","Pol-Cypress-1","POL-CYPRESS-1","Polk-Cypress-1","Southwest Florida",281218,"Lake","Lake","Garmin GPS","27","54","50.4","81","28","37","27.914000000000001","-81.476944444444442",27.914,-81.4769444444444,"75-32","Northern Lake Wales Ridge","pqr","The geology is dominated by deeply weathered beach and dune sand with some clay lenses of the preglacial Pleistocene","CL 4q5","The lake lies in the Eastern Complex of the Central Ridge subdivision of the Lake Wales Ridge division of the Central Lake District","71","28.97","(Shafer et al. 1986)","TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Cypress Polk"
"4073","LW","Polk","Cypress",NA,"2","Pol-Cypress-2","POL-CYPRESS-2","Polk-Cypress-2","Southwest Florida",281218,"Lake","Lake","Garmin GPS","27","54","50.5","81","28","43.8","27.914027777777779","-81.478833333333327",27.9140277777778,-81.4788333333333,"75-32","Northern Lake Wales Ridge","pqr","The geology is dominated by deeply weathered beach and dune sand with some clay lenses of the preglacial Pleistocene","CL 4q5","The lake lies in the Eastern Complex of the Central Ridge subdivision of the Lake Wales Ridge division of the Central Lake District","71","28.97","(Shafer et al. 1986)","TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Cypress Polk"
"4074","LW","Polk","Cypress",NA,"3","Pol-Cypress-3","POL-CYPRESS-3","Polk-Cypress-3","Southwest Florida",281218,"Lake","Lake","Garmin GPS","27","54","57.9","81","28","57.3","27.916083333333333","-81.482583333333338",27.9160833333333,-81.4825833333333,"75-32","Northern Lake Wales Ridge","pqr","The geology is dominated by deeply weathered beach and dune sand with some clay lenses of the preglacial Pleistocene","CL 4q5","The lake lies in the Eastern Complex of the Central Ridge subdivision of the Lake Wales Ridge division of the Central Lake District","71","28.97","(Shafer et al. 1986)","TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Cypress Polk"
"4075","LW","Polk","Daisy",NA,"1","Pol-Daisy-1","POL-DAISY-1","Polk-Daisy-1","Southwest Florida",281260,"Lake","Lake","Garmin GPS","27","59","54.03","81","39","40.53","27.998341666666668","-81.661258333333336",27.9983416666667,-81.6612583333333,"75-31","Winter Haven/Lake Henry Ridges","Mh4","The geology is dominated by deeply weathered clayey sand and granular sand of the Hawthorne Formation","CL 4n","The lake lies in the Winter Haven Karst division of the Central Lake District",".",".",NA,"TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Daisy Polk"
"4076","LW","Polk","Daisy",NA,"2","Pol-Daisy-2","POL-DAISY-2","Polk-Daisy-2","Southwest Florida",281260,"Lake","Lake","Garmin GPS","27","59","46.08","81","39","37.56","27.996133333333333","-81.66043333333333",27.9961333333333,-81.6604333333333,"75-31","Winter Haven/Lake Henry Ridges","Mh4","The geology is dominated by deeply weathered clayey sand and granular sand of the Hawthorne Formation","CL 4n","The lake lies in the Winter Haven Karst division of the Central Lake District",".",".",NA,"TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Daisy Polk"
"4077","LW","Polk","Daisy",NA,"3","Pol-Daisy-3","POL-DAISY-3","Polk-Daisy-3","Southwest Florida",281260,"Lake","Lake","Garmin GPS","27","59","41.52","81","39","30.54","27.994866666666667","-81.658483333333336",27.9948666666667,-81.6584833333333,"75-31","Winter Haven/Lake Henry Ridges","Mh4","The geology is dominated by deeply weathered clayey sand and granular sand of the Hawthorne Formation","CL 4n","The lake lies in the Winter Haven Karst division of the Central Lake District",".",".",NA,"TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Daisy Polk"
"4078","LW","Polk","Davenport North",NA,"1","Pol-DavenPrtN-1","POL-DAVENPRTN-1","Polk-Davenport North-1","Southwest Florida",281310,"Lake","Lake","Garmin GPS","28","20","20.16","81","39","28.8","28.338933333333333","-81.658000000000001",28.3389333333333,-81.658,"75-32","Northern Lake Wales Ridge","PQr","The geology is dominated by deeply weathered beach and dune sand with some clay lenses of the preglacial Pleistocene","CL 4q5","The lake lies in the Eastern Complex of the Central Ridge subdivision of the Lake Wales Ridge division of the Central Lake District","65","26","(Shafer et al. 1986)","TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Davenport North Polk"
"4079","LW","Polk","Davenport North",NA,"2","Pol-DavenPrtN-2","POL-DAVENPRTN-2","Polk-Davenport North-2","Southwest Florida",281310,"Lake","Lake","Garmin GPS","28","20","12.54","81","39","27.3","28.336816666666667","-81.657583333333335",28.3368166666667,-81.6575833333333,"75-32","Northern Lake Wales Ridge","PQr","The geology is dominated by deeply weathered beach and dune sand with some clay lenses of the preglacial Pleistocene","CL 4q5","The lake lies in the Eastern Complex of the Central Ridge subdivision of the Lake Wales Ridge division of the Central Lake District","65","26","(Shafer et al. 1986)","TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Davenport North Polk"
"4080","LW","Polk","Davenport North",NA,"3","Pol-DavenPrtN-3","POL-DAVENPRTN-3","Polk-Davenport North-3","Southwest Florida",281310,"Lake","Lake","Garmin GPS","28","19","56.28","81","39","30.84","28.3323","-81.658566666666673",28.3323,-81.6585666666667,"75-32","Northern Lake Wales Ridge","PQr","The geology is dominated by deeply weathered beach and dune sand with some clay lenses of the preglacial Pleistocene","CL 4q5","The lake lies in the Eastern Complex of the Central Ridge subdivision of the Lake Wales Ridge division of the Central Lake District","65","26","(Shafer et al. 1986)","TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Davenport North Polk"
"4081","LW","Polk","Deer",NA,"1","Pol-Deer-1","POL-DEER-1","Polk-Deer-1","Southwest Florida",281459,"Lake","Lake","Google Earth","28","1","34.590000000000003","81","45","37.03","28.026274999999998","-81.760286111111114",28.026275,-81.7602861111111,"75-31","Winter Haven/Lake Henry Ridges","Mh4","The geology is dominated by deeply weathered clayey sand and granular sand of the Hawthorne Formation","CL 4n","The lake lies in the Winter Haven Karst division of the Central Lake District","125","51","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Deer Polk"
"4082","LW","Polk","Deer",NA,"2","Pol-Deer-2","POL-DEER-2","Polk-Deer-2","Southwest Florida",281459,"Lake","Lake","Google Earth","28","1","34.159999999999997","81","45","47.55","28.026155555555555","-81.763208333333338",28.0261555555556,-81.7632083333333,"75-31","Winter Haven/Lake Henry Ridges","Mh4","The geology is dominated by deeply weathered clayey sand and granular sand of the Hawthorne Formation","CL 4n","The lake lies in the Winter Haven Karst division of the Central Lake District","125","51","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Deer Polk"
